Date,6,12,18,24,30,36,42,48,54,60,66,72,78,84,90,96,102,108,114,120,126,132,138,144,150,156,162,168,172,180,186,192,198,204,210,216,222,228,234,240,246,252,258,264,270,276,282,288,294,300,306,312,318,324,330,336,342,348,354,360
2016/1/15,0.995772696,0.988678641,0.985343358,0.982019327,0.975070766,0.968171371,0.9599719,0.95184187,0.94261591,0.933479375,0.923367251,0.913364669,0.902659055,0.892078923,0.881070965,0.870198842,0.85909028,0.848123526,0.836938616,0.825901211,0.815026635,0.804295244,0.793705152,0.783254498,0.772894963,0.762672445,0.752585133,0.742631238,0.736068557,0.723116666,0.713773673,0.704551396,0.695448274,0.686462769,0.677593361,0.66883855,0.660196854,0.651666814,0.643246985,0.634935944,0.626682251,0.61853585,0.610495347,0.602559364,0.594726542,0.586995542,0.579365039,0.571833726,0.564400315,0.557063533,0.54992286,0.542873719,0.535914937,0.529045355,0.522263831,0.515569235,0.508960453,0.502436386,0.495995946,0.489638063
2016/1/18,0.995751874,0.988666911,0.985440728,0.982225072,0.97539967,0.968621698,0.960143291,0.951739095,0.942580454,0.933509948,0.923378182,0.91335638,0.902567613,0.891906284,0.880982032,0.870191582,0.859033227,0.848017955,0.836952443,0.826031321,0.815158836,0.804429457,0.793841302,0.783392512,0.773043132,0.762830478,0.752752743,0.742808144,0.736251507,0.723311345,0.713965329,0.704740075,0.695634021,0.686645629,0.677773376,0.669015764,0.660371309,0.651838552,0.643416047,0.63510237,0.62684471,0.618694416,0.610650093,0.602710363,0.594873867,0.587139261,0.579505221,0.57197044,0.564533627,0.557193508,0.550038394,0.542975163,0.536002632,0.529119638,0.522325031,0.515617676,0.508996452,0.502460254,0.49600799,0.489638581
2016/1/19,0.995729565,0.988626348,0.985091565,0.98156942,0.974519418,0.967520052,0.959140388,0.9508333,0.941414337,0.932088678,0.921904328,0.911831257,0.901118591,0.890531782,0.879537064,0.86867809,0.857589114,0.846641694,0.835548533,0.82460072,0.813713317,0.802969663,0.79236786,0.781906035,0.771572897,0.761376316,0.751314486,0.741385625,0.734839389,0.72191981,0.712585309,0.703371504,0.694276835,0.68529976,0.67643876,0.667692334,0.659059,0.650537296,0.642125778,0.633823022,0.625572471,0.617429319,0.609392167,0.601459635,0.593630362,0.585903004,0.578276234,0.570748742,0.563319237,0.555986442,0.548830665,0.541766985,0.534794218,0.527911194,0.521116757,0.514409767,0.507789099,0.501253641,0.494802298,0.488433986
2016/1/20,0.995751874,0.988724096,0.985537901,0.982361975,0.975606367,0.968897217,0.960874405,0.952918025,0.943798914,0.93476707,0.924847067,0.915032338,0.90457249,0.894232209,0.883490824,0.872878463,0.861978796,0.851215233,0.840400334,0.829722841,0.819024125,0.808463362,0.798038773,0.787748603,0.77762651,0.767634481,0.757770843,0.748033947,0.74161229,0.728933887,0.719753183,0.710688106,0.701737202,0.692899031,0.684172175,0.675555231,0.667046814,0.658645559,0.650350115,0.642159149,0.634033292,0.62601026,0.618088751,0.61026748,0.602545179,0.594920596,0.587392494,0.579959652,0.572620866,0.565374944,0.55830279,0.5513191,0.544422768,0.537612701,0.530887819,0.524247058,0.517689364,0.511213699,0.504819037,0.498504364
2016/1/21,0.995729565,0.988692326,0.985428817,0.982176081,0.975243391,0.968359635,0.960024571,0.95176125,0.942393349,0.933117654,0.922864561,0.912724128,0.901939918,0.891283128,0.880165092,0.869185743,0.858027403,0.847012309,0.835872619,0.824879435,0.813920656,0.803107468,0.792437936,0.781910153,0.77152078,0.761269452,0.751154336,0.741173621,0.734593595,0.721608275,0.712246067,0.703005325,0.693884474,0.684881957,0.67599624,0.667225807,0.658569162,0.650024829,0.641591351,0.63326729,0.624983371,0.616807816,0.608739207,0.600776146,0.592917251,0.58516116,0.577506529,0.56995203,0.562496352,0.555138205,0.547956593,0.540867887,0.533870885,0.526964401,0.520147263,0.513418316,0.506776418,0.500220445,0.493749283,0.487361837
2016/1/22,0.995693625,0.988572595,0.985032523,0.981505129,0.97430468,0.967157054,0.95863667,0.950191349,0.940686783,0.931277289,0.92102675,0.910889038,0.900178572,0.889594043,0.87863751,0.867815922,0.856733809,0.845793217,0.834722868,0.823797415,0.812826769,0.802002221,0.791321826,0.780783662,0.770386339,0.760127471,0.750005216,0.740017755,0.733433445,0.720440055,0.711025202,0.701733385,0.692562995,0.683512445,0.674580169,0.665764623,0.657064279,0.648477634,0.6400032,0.631639512,0.62333546,0.615140579,0.607053435,0.599072611,0.591196709,0.583424351,0.575754175,0.568184837,0.560715011,0.55334339,0.546157557,0.53906504,0.532064628,0.525155125,0.51833535,0.511604139,0.50496034,0.498402819,0.491930455,0.485542143
2016/1/25,0.995690155,0.988602403,0.985211346,0.981831922,0.974838054,0.967894006,0.959613898,0.951404624,0.942190965,0.933066534,0.92303805,0.913117351,0.90258933,0.892182694,0.881360387,0.870669356,0.859833538,0.849132575,0.838245858,0.82749872,0.816621511,0.805887279,0.795294146,0.784840256,0.774536016,0.764367061,0.754331616,0.744427927,0.73789781,0.725008921,0.715684178,0.706479365,0.697392941,0.688423382,0.679569186,0.670828868,0.662200965,0.653684029,0.645276635,0.636977373,0.628700676,0.620531523,0.612468518,0.604510281,0.596655451,0.588902685,0.581250656,0.573698055,0.56624359,0.558885987,0.551750743,0.544706594,0.537752377,0.530886944,0.524109161,0.51741791,0.510812085,0.504290596,0.497852367,0.491496333
2016/1/26,0.995697343,0.988619018,0.985362996,0.982117699,0.975153317,0.968238321,0.959989039,0.95181004,0.942643014,0.933564276,0.923614663,0.91377109,0.903303434,0.89295569,0.882186877,0.871547932,0.860735383,0.850056975,0.839113667,0.82831124,0.817485023,0.806800307,0.796255243,0.785848005,0.775519811,0.765327358,0.755268861,0.74534256,0.73879761,0.725879621,0.716541957,0.707324412,0.698225441,0.689243518,0.680377138,0.671624815,0.662985081,0.654456487,0.646037606,0.637727023,0.629462388,0.621304858,0.613253046,0.605305581,0.597461112,0.589718303,0.582075837,0.574532414,0.567086751,0.559737579,0.552568558,0.545491356,0.538504798,0.531607722,0.524798983,0.518077449,0.511442004,0.504891544,0.498424981,0.492041241
2016/1/27,0.995693625,0.988626348,0.985405932,0.982196006,0.975260834,0.96837463,0.960133211,0.951961931,0.942768968,0.93366478,0.923554968,0.913554625,0.902856061,0.892282788,0.881406935,0.870663645,0.85966192,0.848799212,0.837674967,0.826696515,0.815741714,0.804932079,0.794265685,0.783740635,0.773334973,0.763067465,0.752936278,0.742939603,0.736348998,0.723342664,0.713935258,0.704650199,0.695485897,0.686440781,0.6775133,0.668701926,0.660005148,0.651421475,0.642949437,0.634587582,0.626255811,0.618033431,0.609919007,0.60191112,0.594008372,0.586209383,0.57851279,0.570917248,0.563421432,0.556024032,0.548773606,0.541617723,0.534555152,0.527584674,0.520705091,0.513915215,0.507213878,0.500599925,0.494072216,0.487629628
2016/1/28,0.995689907,0.988620484,0.985517966,0.982425184,0.975545466,0.968713924,0.960557019,0.952468797,0.943326915,0.934272778,0.924280215,0.914394529,0.903839174,0.893405666,0.882596464,0.87191804,0.861028892,0.850275736,0.83916389,0.82819726,0.817352447,0.806649642,0.796086984,0.785662638,0.775327015,0.76512736,0.755061885,0.745128824,0.738579485,0.725652999,0.716309687,0.707086677,0.69798242,0.688995387,0.680124068,0.671366974,0.662722634,0.654189597,0.645766428,0.637451714,0.629194907,0.621045049,0.613000755,0.605060658,0.597223407,0.589487671,0.581852134,0.5743155,0.566876486,0.559533828,0.552375741,0.545309226,0.538333113,0.531446245,0.524647481,0.517935693,0.511309768,0.504768608,0.498311129,0.491936261
